LONG,LAT,IGNORE4,NAME,PHONE,AVAILABILITY,NOTES,STATE,REGION,AREA
-122.319,38.916,CACC,Cache Creek Canyon County Park,530.666.8115,,,CA,NW,Woodland
-119.913,34.698,CACH,Cachuma,805.967.3481/805.961.5778,,,CA,NE,Santa Ynez
-121.434,38.595,CALX,Cal Expo RV Park,916.263.3187,,,CA,E,Sacramento
-120.988,39.521,CALI,Cal Ida,530.288.3231/530.265.4531,mid apr-mid oct,,CA,NE,Camptonville
-120.288,38.272,CALA,Calaveras Big Trees State Park,209.795.2334,mid may-late dec,,CA,E,Arnold
-116.867,34.941,CALG,Calico Ghost Town Regional Park,760.254.2122,all year,,CA,NW,Yermo
-122.696,38.83,CALS,Calso - Boggs Mountain Demo Forest,707.928.4378,,,CA,,
-120.414,38.88,CACO,Camino Cove,530.644.2349/530.622.5061,,,CA,NE,Pollock Pines
-118.454,35.81,CAM3,Camp 3,760.379.5646/559.784.1500,mid may-mid sep,,CA,NW,Kernville
-119.111,36.858,CAM4,Camp 4 - Yosemite National Park,559.338.2251/559.784.1500,,,CA,E,Fresno
-119.123,36.861,CA45,Camp 4 1/2,559.338.2251/559.784.1500,all year,,CA,E,Fresno
-118.436,35.695,CAM9,Camp 9,760.379.5646/559.784.1500,all year,,CA,S,Kernville
-119.26,34.426,CAMC,Camp Comfort,,,,CA,SW,Ojai
-119.306,37.122,CAME,Camp Edison,559.841.3134,,,CA,NE,Shaver Lake
-118.991,37.639,CAMH,Camp High Sierra,760.934.2368,,,CA,SW,Mammoth Lakes
-121.891,37.707,CAMP,Camp Parks Military,,,military only - do not use our lat/lon - contact them for directions and info,CA,E,Dublin
-120.043,38.936,CAMR,Camp Richardson Complex,530.543.2600/530.543.2600,,4 campgrounds,CA,W,South Lake Tahoe
-120.719,35.777,CAMR,Camp Roberts Military,805.238.8312,,military only - do not use our lat/lon - contact them for directions and info,CA,NW,San Miguel
-120.738,35.323,CAMS,Camp San Luis Obispo RV Military,805.594.6500,,military only - do not use our lat/lon - contact them for directions and info,CA,NW,San Luis Obispo
-120.065,38.934,CAMP,Camp Shelley,,,,CA,W,South Lake Tah
-119.975,38.942,CAML,Campground by the Lake,530) 542-6096,,,CA,,South Lake Tahoe
-119.204,34.833,CAMA,Campo Alto,661.245.3731/805.961.5778,,,CA,N,Pine Mountain
-120.58,39.438,CANY,Canyon Creek,530.288.3231/530.265.4531,,,CA,,
-118.666,36.788,CANV,Canyon View - Sequoia and Kings Canyon National Park,559.565.3341,,,CA,SE,Cedar Grove
-120.054,38.706,CAPL,Caples Lake,209.295.4251/530.622.5061,mid jun-mid oct,,CA,NE,Kit Carson
-120.406,38.651,CAPP,Capps Crossing,530.644.2324/530.622.5061,mid may-mid sep,,CA,SE,Pollock Pines
-121,39.52,CARF,Carlton Flat,530.288.3231/530.265.4531,mid apr-mid oct,,CA,W,Downieville
-121.529,37.628,CARN,Carnegie State Vehicle Rec Area,925.447.9027,,off road vehicle area,CA,SW,Tracy
-119.521,34.392,CARP,Carpinteria State Beach,805.968.1033,all year,pay showers - quarters,CA,S,Carpinteria
-120.64,39.401,CARR,Carr Lake,530.288.3231/530.265.4531,,,CA,NE,Nevada City
-119.97,38.28,CASC,Cascade Creek,209.965.3434/209.533.3671,,,CA,NE,Mi-Wuk
-117.557,33.54,CASP,Caspers Wilderness County Park,,,3 campgrounds,CA,NE,San Juan Capistrano
-117.557,33.54,CAWP,Caspers Wilderness Park,949.923.2211,,,CA,S,Trabuco Canyon
-117.557,33.54,CASP,Caspers Wilderness Park,,,,CA,NE,San Juan Capis
-118.606,34.506,CAST,Castaic Lake,661.257.4050,,Few facilities - is on Castaic Lagoon - call for reserv,CA,N,Santa Clarita
-122.318,41.15,CASP,Castle Crags State Park,530.235.2684,mid may-late dec,,CA,N,Castella
-122.379,41.236,CAST,Castle Lake,530.926.4511/530.226.2500,,,CA,SW,Mt.Shasta
-121.183,37.7,CASW,Caswell Memorial State Park,209.599.3810,all year,,CA,SW,Ripon
-119.182,37.251,CATA,Catavee,559.855.5355/559.297.0706,early jun-late aug,,CA,W,Lakeshore
-121.94,41.259,CATC,Cattle Camp,530.926.4511/530.226.2500,,,CA,E,McCloud
-119.144,37.935,CATT,Cattleguard,760.647.3045/760.873.2400,,,CA,SW,Lee Vining
-121.423,40.685,CAVE,Cave,530.336.5521/530.257.2151,,,CA,NE,Old Station
-120.204,41.979,CAVL,Cave Lake,530.279.6116/530.233.5811,mid jul-mid oct,,CA,E,New Pine Creek
-122.699,39.264,CEDA,Cedar Camp,530.934.1250/530.934.3316,,,CA,SW,Stonyford
-118.582,35.749,CEDC,Cedar Creek,760.379.5646/559.784.1500,mid may-mid oct,No RVs,CA,W,Wofford Heights
-120.294,41.56,CEDP,Cedar Pass,530.279.6116/530.233.5811,,,CA,W,Cedarville
-115.176,32.975,CEME,Cement Flats - Imperial Sand Dunes OHV,760.337.4400,,few facil-gravel surface- toilet,CA,E,Brawley
-119.72,38.632,CENT,Centerville Flat,775.882.2766/775.331.6444,,,CA,,
-120.741,35.424,CERR,Cerro Alto,805.925.9538/805.961.5778,all year,,CA,SW,Atascadero
-120.516,37.982,CHAM,Chamise - Tuttletown Area - New Melones Lake,209.536.9094,,mostly walk in sites,CA,,Columbia
-119.221,34.162,CHAN,Channel Islands Coast Guard Military,805.861.0785,,military only - do not use our lat/lon - contact them for directions and info,CA,SW,Oxnard
-122.288,38.625,CHAP,Chaparral Cove - Lake Berryessa - USBR,707.966.9088,,,CA,N,Napa
-120.543,39.631,CHAP,Chapman Creek,530.288.3231/530.265.4531,early jun-mid oct,,CA,NE,Sierra City
-123.184,39.206,CHEK,Chekaka,707.467.4200,early may-late dec,,CA,N,Ukiah
-121.497,40.103,CHER,Cherry Hill,530.258.2141/530.257.2151,,,CA,SW,Chester
-119.915,37.987,CHEV,Cherry Valley,209.962.7825/209.533.3671,,,CA,NE,Groveland
-118.462,35.824,CHIC,Chico Flat,760.379.5646/559.784.1500,,dispersed,CA,NW,Kernville
-118.016,34.321,CHIS,Chilao,818.899.1900/626.574.1613,mid apr-mid sep,,CA,NE,La Canada
-120.166,39.866,CHIF,Chilcoot Family .,530.836.2575/530.283.2050,mid may-late sep,,CA,N,Chilcoot
-119.539,37.37,CHIL,Chilkoot,559.877.2218/559.297.0706,mid may-late sep,,CA,NE,Oakhurst
-120.538,38.734,CHIM,Chimney  - Sly Park Recreation Area,530.644.2545,,,CA,SE,Pollock Pines
-118.043,35.839,CHIM,Chimney Creek,661.391 6000,,unknown facil,CA,NW,Inyokern
-122.48,38.002,CHIC,China Camp State Park,415.456.0766,all year,long walk to sites,CA,NE,San Rafael
-120.268,38.754,CHIT,China Flat,530.644.2324/530.622.5061,mid may-mid sep,,CA,SE,Kyburz
-117.824,33.92,CHIN,Chino Hills - State Park,951.780.6222,,,CA,SW,Chino Hills
-119.363,36.822,CHOI,Choinumni,559.488.3004,,,CA,NE,Piedra
-119.456,38.394,CHRF,Chris Flat,760.932.7070/775.331.6444,,,CA,S,Walker
-120.836,40.568,CHRI,Christie,530.257.4188/530.257.2151,mid may-late aug,,CA,NW,Susanville
-119.001,34.785,CHUC,Chuchupate,661.245.3731/805.961.5778,,,CA,SW,Frazier Park
-119.123,34.813,CHUL,Chula Vista,661.245.3731/805.961.5778,,,CA,W,Frazier Park
-116.447,32.777,CIBB,Cibbets Flat,619.445.6235/626.574.1613,,,CA,SE,Pine Valley
-124.115,41,CLAB,Clam Beach County Park,,all year,,CA,N,Arcata
-119.8,38.396,CLAF,Clark Fork,209.965.3434/209.533.3671,,,CA,NE,Mi-Wuk
-122.812,40.857,CLAR,Clark Springs,530.275.1587/530.226.2500,,,CA,SW,Trinity Center
-122.586,40.931,CLEC,Clear Creek,530.275.1587/530.226.2500,,,CA,W,Lakehead
-122.814,39.008,CLEA,Clear Lake State Park,707.279.4293,all year,,CA,NE,Kelseyville
-124.204,41.971,CLIF,Clifford Kamph Co Park,707.464.7230,,tent only,CA,NW,Smith River
-119.28,37.529,CLOV,Clover Meadow,559.877.2218/559.297.0706,,,CA,,
-123.024,38.804,CLOF,Cloverdale Citrus Fair,707.894.3992,,,CA,W,Cloverdale
-120.623,35.108,COAS,Coastal Dunes RV Park,805.781.4900,,,CA,NW,Oceano
-119.962,37.214,CODO,Codorniz Rec Area,559.689.3255,all year,,CA,E,Chowchilla
-118.743,36.152,COFF,Coffee Camp,,,little info,CA,E,Springville
-120.315,39.543,COLD,Cold Creek,530.994.3401/530.265.4531,mid apr-mid oct,,CA,SE,Sierraville
-118.611,36.452,COLS,Cold Springs - Sequoia National Park,559.565.3341,,,CA,E,Three Rivers
-117.84,34.291,COLB,Coldbrook,626.335.1251/626.574.1613,,mud slides - may be closed - check!,CA,,
-118.999,37.597,COLW,Coldwater,760.924.5500/760.873.2400,early jun-late sep,,CA,SW,ammoth Lakes
-119.17,37.252,COLL,College,559.855.5355/559.297.0706,early jun-late aug,,CA,E,Lakeshore
-119.386,35.868,COLO,Colonel Allensworth State Historic Park,661.849.3433,all year,,CA,W,Earlimart
-120.17,34.94,COLN,Colson,805.925.9538/805.961.5778,,,CA,E,Santa Maria
-122.015,39.218,COLU,Colusa - Sacramento River State Rec Area,530.458.4927,mid may-late dec,,CA,NW,Colusa
-122.018,39.205,COLF,Colusa County Fairgrounds,530.458.2641,,,CA,SW,Colusa
-120.368,40.047,CONK,Conklin Park Family .,530.836.2575/530.283.2050,,,CA,N,Portola
-121.821,38.011,CONT,Contra Costa County Fair RV Park,925.757.4400,all year,,CA,NW,Antioch
-118.831,36.818,CONV,Convict Flat,559.338.2251/559.784.1500,,,CA,,
-118.849,37.597,CONL,Convict Lake,760.924.5500/760.873.2400,early may-late oct,,CA,SE,Mammoth Lakes
-121.166,40.145,COOL,Cool Springs,,,,CA,S,Almanor
-114.903,33.448,COON,Coon Hollow,,,,CA,,
-122.804,40.746,COOP,Cooper Gulch,530.275.1587/530.226.2500,,,CA,N,Lewiston
-115.326,33.626,CORN,Corn Springs,760.251.4800,all year,,CA,E,Corn Springs
-116.573,32.711,CORR,Corral Canyon,619.445.6235/626.574.1613,,,CA,S,Pine Valley
-115.888,33.474,CORV,Corvina Beach  - Salton Sea State Rec Area,760.393.3052,early jun-late dec,,CA,,
-116.309,32.777,COTD,Cottonwood,,,,CA,N,Boulevard
-118.503,34.639,COTT,Cottonwood,661.296.9710/626.574.1613,,,CA,SW,Lake Hughes
-120.317,39.549,COTW,Cottonwood,530.994.3401/530.265.4531,,,CA,SE,Sierraville
-115.825,33.748,COWD,Cottonwood - Joshua Tree National Park,760.367.5500,,,CA,E,Indio
-121.061,41.431,COTF,Cottonwood Flat,530.667.2246/530.233.5811,,,CA,W,Canby
-120.209,39.891,COTS,Cottonwood Springs Family .,530.836.2575/530.283.2050,mid apr-mid sep,,CA,NW,Chilcoot
-123.05,39.056,COWM,Cow Mountain Rec Area,707.468.4000,,narrow roads - no RVs - desert terrain- 5 areas,CA,SE,Ukiah
-118.619,36.127,COYF,Coy Flat,559.539.2607/559.784.1500,mid may-late oct,,CA,E,Springville
-121.528,37.078,COYO,Coyote Lake County Park,408.842.7800,,,CA,NE,Gilroy
-117.085,34.264,CRAB,Crab Flats,909.382.2782/909.382.2600,mid may-late oct,,CA,E,Lake Arrowhead
-121.52,40.563,CRGS,Crags - Lassen Volcanic National Park,760.932.9888,mid may-late oct,,CA,,
-119.795,37.752,CRAN,Crane Flat - Yosemite National Park,209.372.0200,early jul-late sep,,CA,E,Crane Flat
-121.043,40.627,CRAT,Crater Lake,530.257.4188/530.257.2151,,,CA,NW,Susanville
-120.423,39.891,CROC,Crocker Family .,530.836.2575/530.283.2050,,,CA,NE,Portola
-118.769,37.573,CROW,Crowley Lake,,,,CA,SE,Mammoth Lakes
-117.822,33.563,CRYS,Crystal Cove State Park - Moro Campground,949.494.9143,all year,very expensive,CA,NW,Laguna Beach
-117.836,34.324,CRYL,Crystal Lake Rec Area,626.335.1251/626.574.1613,early may-mid dec,,CA,N,Azusa
-119.845,38.764,CRYS,Crystal Springs,775.882.2766/775.331.6444,,,CA,NW,Bridgeport
-123.389,41.786,CURL,Curly Jack,530.493.2243/530.842.6131,mid may-late dec,,CA,SW,Happy Camp
-120.102,38.977,DLBL,D.L. Bliss State Park,530.525.7277,mid may-late dec,,CA,N,Emerald Bay
-119.832,38.342,DARD,Dardanelle,209.965.3434/209.533.3671,,,CA,NE,Dardanelle
-116.732,33.804,DARC,Dark Canyon,909.382.2922/909.382.2600,mid may-mid sep,,CA,N,Idyllwild
-121.108,39.429,DARK,Dark Day,530.288.3231/530.265.4531,,,CA,SW,Camptonville
-122.656,39.362,DAVI,Davis Flat,530.934.1250/530.934.3316,,,CA,S,Elk Creek
-119.95,34.756,DAVY,Davy Brown,805.925.9538/805.961.5778,,,CA,NE,Santa Ynez
-121.975,41.062,DEAL,Deadlum,530.275.1587/530.226.2500,,,CA,N,Round Mountain
-119.748,38.317,DEAD,Deadman,209.965.3434/209.533.3671,,,CA,NE,Mi-Wuk
-121.024,39.89,DEAN,Deanes Valley,530.283.0555/530.283.2050,mid apr-mid sep,,CA,SW,Quincy
-121.838,40.965,DEEP,Deep Creek,530.275.1587/530.226.2500,,,CA,SE,Big Bend
-119.176,37.252,DEEC,Deer Creek,559.855.5355/559.297.0706,early jun-late aug,,CA,NE,Clovis
-122.135,41.568,DEEM,Deer Mountain Snowpark,,,,CA,NE,Weed
-122.884,39.266,DEER,Deer Valley,707.275.2361/530.934.3316,,,CA,N,Upper Lake
-122.926,40.47,DEEL,Deerlick Springs,530.628.5227/530.226.2500,,,CA,,
-120.526,38.742,DEER,Deerwood  - Sly Park Recreation Area,530.644.2545,,,CA,SE,Pollock Pines
-117.405,33.221,DELM,Del Mar Beach Military,760.725.2134,,military only - do not use our lat/lon - contact them for directions and info,CA,NW,Oceanside
-121.688,37.57,DELV,Del Valle Regional Park,888.327.2757,,,CA,SE,Livermore
-119.202,34.436,DENN,Dennison Park,805.654.3951,,,CA,E,Ojai
-123.393,40.933,DENN,Denny,530.623.2121/530.226.2500,,,CA,SW,Denny
-116.959,34.875,DESE,Desert Rat RV Military,760.577.6418,,military only - do not use our lat/lon - contact them for directions and info,CA,SE,Barstow
-119.063,37.654,DEVI,Devils Postpile,760.934.2289,,,CA,,
-118.036,34.243,DEVO,Devore,818.899.1900/626.574.1613,,,CA,NW,Azusa
-120.638,39.631,DIAB,Diablo,530.288.3231/530.265.4531,early jun-mid oct,,CA,,
-119.87,37.863,DIAM,Diamond O,209.965.3434/209.533.3671,,,CA,E,Groveland
-118.057,36.559,DIAZ,Diaz Lake,760.876.5656,,,CA,S,Lone Pine
-123.541,41.574,DILL,Dillon,530.627.3291/707.442.1721,mid may-mid oct,,CA,N,Orleans
-119.156,37.071,DINK,Dinkey,559.855.5355/559.297.0706,early jun-late oct,,CA,S,Dinkey Creek
-119.837,37.671,DIRT,Dirt Flat,559.877.2218/559.297.0706,all year,,CA,W,El Portal
-122.702,39.336,DIXG,Dixie Glade,,,horse camp,CA,W,Stonyford
-117.047,33.162,DIXL,Dixon Lake,760.839.4680,,,CA,NE,Escondito
-118.435,33.931,DOCK,Dockweiler Beach RV,800.950.7275,all year,,CA,SW,Los Angeles
-120.131,40.975,DODG,Dodge,,,,CA,NE,Susanville
-120.066,39.565,DOGV,Dog Valley,,,,CA,NW,Verdi
-117.212,34.235,DOGW,Dogwood,909.382.2782/909.382.2600,early may-late oct,,CA,NE,Rimforest
-117.688,33.464,DOHE,Doheny State Beach,949.496.6172,all year,,CA,E,Dana Point
-121.345,40.36,DOMI,Domingo Springs,530.258.2141/530.257.2151,,,CA,NW,Chester
-120.241,39.322,DONN,Donner Memorial State Park,530.582.7892,mid may-late dec,,CA,W,Truckee
-120.634,39.322,DONS,Donner Summit Area - Lake Spaulding,916.386.5164,,,CA,NE,Emigrant Gap
-119.31,37.113,DORA,Dorabelle,559.855.5355/559.297.0706,mid may-late oct,,CA,NE,Shaver Lake
-123.042,38.315,DORN,Doran Regional Park,,,,CA,S,Bodega Bay
-118.811,36.636,DORS,Dorst  Creek - Sequoia National Park,559.565.4488,mid jun-late aug,,CA,NW,Giant Forest
-116.941,32.999,DOSP,Dos Picos,760.789.2220,,res: 877.565.3600,CA,SW,Ramona
-121.311,37.83,DOSR,Dos Reis,209.953.8800,,,CA,W,Lathrop
-122.954,40.648,DOUG,Douglas City,,,,CA,SW,Douglas City
-118.011,35.424,DOVE,Dove Springs Off Hwy Area,760.384.5400,,off hwy veh area - no tables,CA,N,Mohave
-116.97,33.461,DRIP,Dripping Springs,760.788.0250/626.574.1613,,,CA,W,Aguanga
-120.765,38.942,DRUB,Dru Barner,530.333.4312/530.622.5061,,,CA,NE,Georgetown
-119.835,37.674,DRYG,Dry Gulch,559.642.3212,all year,walk to sites only,CA,NE,Mariposa
-114.942,32.714,DUNE,Dunebuggy FlatsÂ Â OHV,760.337.4400,,nonmaintained-Â gravel surface- dumpsters- toilets,CA,W,Winterhaven
-118.977,34.675,DUTC,Dutchman,661.245.3731/805.961.5778,,,CA,SE,Maricopa
-123.659,41.235,ENEN,E - Ne - Nuck,530.627.3291/707.442.1721,,,CA,SW,Orleans
-120.779,40.549,EAGL,Eagle,530.257.4188/530.257.2151,,,CA,NW,Susanville
-122.671,41.153,EAGC,Eagle Creek,530.275.1587/530.226.2500,mid may-late aug,,CA,N,Trinity Center
-123.109,41.154,EASF,East Fork,530.629.2118/707.442.1721,,,CA,NE,Cecilville
-118.719,37.484,EASK,East Fork,760.873.2500/760.873.2400,mid may-late oct,,CA,NW,Bishop
-120.532,39.501,EASM,East Meadow,530.994.3401/530.265.4531,early jun-late aug,,CA,NW,Truckee
-122.52,39.349,EAST,East Park Reservoir - USBR,530. 968.5274,all year,some SFW sites may not have tables,CA,NW,Lodoga
-122.921,40.773,EASW,East Weaver,530.275.1587/530.226.2500,,,CA,SW,Trinity Center
-118.833,36.718,EASB,Eastern Big Meadow Road,559.338.2251/559.784.1500,,,CA,,
-123.107,41.154,EAST,Eastfork,530.468.5351/530.842.6131,,,CA,,
-117.925,34.918,EDWA,Edwards AFB Military,661.275.2267,,military only - do not use our lat/lon - contact them for directions and info,CA,,
-123.084,39.825,EELR,Eel River,707.983.6118/530.934.3316,mid mar-mid dec,,CA,E,Covelo
-120.022,34.462,ELCP,El Capitan State Beach,805.968.1033,early apr-late dec,,CA,W,Goleta
-117.413,33.651,ELCA,El Cariso,909.736.1811/626.574.1613,mid may-mid oct,,CA,W,Lake Elsinore
-115.68,32.818,ELCE,El Centro NAF Military,760.339.2486,,military only - do not use our lat/lon - contact them for directions and info,CA,W,El Centro
-120.71,35.338,ELCH,El Chorro Regional Park,805.781.5930,,,CA,NW,San Luis Obispo
-119.975,38.944,ELDO,El Dorado,,,,CA,NE,South Lake Tahoe
-117.542,34.623,ELMI,El Mirage Dry Lake OHV,760.252.6000,,,CA,W,Adelanto
-121.448,40.248,ELAM,Elam,530.258.2141/530.257.2151,,,CA,W,Chester
-124.03,41.359,ELKP,Elk Prairie  - Prairie Creek Redwoods State Park,707.465.7335,all year,,CA,N,Orick
-119.244,37.938,ELLE,Ellery,760.647.3045/760.873.2400,,,CA,W,Lee Vining
-122.242,40.916,ELLC,Ellery Creek,530.275.1587/530.226.2500,mid may-late dec,,CA,E,Lakehead
-120.085,38.952,EMEB,Emerald Bay State Park,530.541.3030,mid may-late dec,As of 2013 - may be CLOSED - check,CA,W,South Lake Tahoe
-120.138,41.264,EMER,Emerson,530.279.6116/530.233.5811,,,CA,S,Eagleville
-117.227,36.495,EMIG,Emigrant - Death Valley National Park,760.786.3200,all year,tent only - no shade,CA,NE,Panamint Springs
-119.319,34.282,EMMA,Emma Wood State Beach,805.968.1033,mid may-late dec,,CA,W,Ventura
-114.2,34.226,EMPI,Empire Landing,,,,CA,NE,Earp
-118.163,36.451,EQUE,Equestrian,760.647.3045/760.873.2400,,horse camp,CA,,
-121.495,36.141,ESCO,Escondido,831.385.5434/805.961.5778,,,CA,SW,Greenfield
-118.949,36.69,ESHO,Eshom,559.338.2251/559.784.1500,,,CA,NE,Woodlake
-122.9,41.459,ETNA,Etna City Park,,,,CA,,Etna
-119.79,38.34,EURE,Eureka Valley,209.965.3434/209.533.3671,,,CA,E,Dardanelle
-118.589,35.643,EVAN,Evans Flat,760.379.5646/559.784.1500,,,CA,SW,Wofford Heights
-118.49,35.929,FAIR,Fairview,760.379.5646/559.784.1500,mid apr-late oct,,CA,N,Kernville
-119.207,34.173,FAIR,Fairways RV Military - Port Hueneme NCB,805.982.6123,,military only - do not use our lat/lon - contact them for directions and info,CA,S,Port Hueneme
-118.159,34.306,FALL,Fall Creek,818.899.1900/626.574.1613,,Walk-in only,CA,S,Palmdale
-120.051,38.926,FALF,Fallen Leaf,530.543.2600/530.543.2600,mid may-mid oct,,CA,W,South Lake Tahoe
-119.387,34.318,FARI,Faria RV Park,805.654.3951,,,CA,W,Ventura
-120.396,38.869,FASH,Fashoda,530.644.2349/530.622.5061,early jun-late aug,Tent only,CA,NE,Pollock Pines
-121.274,39.643,FEAF,Feather Falls,,,may be closed 2013 on - check,CA,NE,Feather Falls
-121.105,40.19,FEAT,Feather River/Rocky Point - Lake Almanor,,,,CA,,Canyondam
-120.029,41.835,FEER,Fee Reservoir,530.279.6101,,tables unknown,CA,E,Fort Bidwell
-119.871,38.367,FENC,Fence Creek,209.965.3434/209.533.3671,,,CA,NE,Mi-Wuk
-116.736,33.79,FERN,Fern Basin,909.382.2922/909.382.2600,early jun-late aug,,CA,N,Idyllwild
-120.992,39.518,FIDD,Fiddle Creek,530.288.3231/530.265.4531,mid apr-mid oct,,CA,NE,Camptonville
-117.15,32.651,FIDD,Fiddlers Cove RV Military - Coronado NB,619.522.8680,,military only - closed until 9/2013 - call first,CA,SE,Coronado
-119.994,34.735,FIGU,Figueroa,805.925.9538/805.961.5778,,,CA,NE,Los Olivos
-120.553,39.486,FIND,Findley,530.994.3401/530.265.4531,mid jun-mid oct,,CA,SW,Sierraville
-120.752,38.799,FINN,Finnon Lake,530.622.6832,,,CA,NE,Placerville
-123.403,40.343,FIRC,Fir Cove,707.574.6233/707.442.1721,mid may-late sep,,CA,SE,Mad River
-120.551,39.486,FIRT,Fir Top,530.994.3401/530.265.4531,mid jun-mid oct,,CA,SW,Sierraville
-119.353,37.26,FISH,Fish Creek,559.877.2218/559.297.0706,mid may-mid sep,,CA,NE,Auberry
-118.217,36.067,FISK,Fish Creek,760.379.5646/559.784.1500,mid may-late sep,,CA,NW,Inyokern
-123.684,41.265,FISL,Fish Lake,530.627.3291/707.442.1721,early jun-late sep,,CA,W,Orleans
-120.408,37.701,FLEM,Fleming Meadow - Don Pedro Rec Area,408.262.7731,,,CA,NE,La Grange
-124.153,41.802,FLOR,Florence Keller County Park,707.464.7230,all year,,CA,NE,Crescent City
-122.213,38.522,FOOT,Foothill Pines - Lake Berryessa - USBR,707.966.9088,,,CA,N,Napa
-123.327,40.377,FORE,Forest Glen,530.628.5227/530.226.2500,,swimming hole in river,CA,SW,Hayfork
-118.579,37.255,FORK,Forks,760.873.2500/760.873.2400,mid may-mid sep,,CA,NE,Aspendell
-119.569,37.315,FORS,Forks,559.877.2218/559.297.0706,mid apr-mid sep,,CA,E,Oakhurst
-123.256,41.865,FORT,Fort Goff,530.493.2243/530.842.6131,,,CA,NW,Seiad
-121.186,35.962,FORH,Fort Hunter Liggett Primitive Military,831.386.2612,,open to public - do not use our lat/lon - contact them for directions and info,CA,S,King City
-123.228,38.508,FORR,Fort Ross State Park,707.847.3286,,,CA,NW,Bodega Bay
-120.073,40.06,FORT,Fort Sage Off Hwy Area,,,no facil - off hwy veh area,CA,NE,Doyle
-117.923,35.977,FOSS,Fossil Falls,,,,CA,N,Little Lake
-119.314,34.356,FOST,Foster Park,805.654.3951,,,CA,NW,Ventura
-118.571,37.249,FOUR,Four Jeffery,760.872.7018,mid may-mid sep,,CA,SW,Bishop
-122.654,39.362,FOUT,Fouts,530.934.1250/530.934.3316,,,CA,W,Stonyford
-122.023,41.245,FOWL,Fowlers Camp,530.926.4511/530.226.2500,,,CA,E,McCloud
-121.373,37.42,FRAN,Frank Raines Regional Park,209.525.6750,,,CA,,Patterson
-120.07,38.17,FRAS,Fraser Flat,209.965.3434/209.533.3671,,,CA,NE,Mi-Wuk
-118.692,36.238,FRAZ,Frazier Mill - State Forest,,,,CA,NE,Springville
-119.822,34.543,FREM,Fremont,805.967.3481/805.961.5778,mid mar-mid oct,,CA,NW,Santa Barbar
-121.502,36.76,FREP,Fremont Peak State Park,831.623.4255,mid may-late dec,,CA,S,San Juan Bautista
-118.683,37.553,FREC,French Camp,760.873.2500/760.873.2400,mid apr-mid oct,,CA,NW,Bishop
-120.421,39.115,FRED,French Meadows,530.367.2224/530.265.4531,mid may-late sep,,CA,E,Foresthill
-120.188,39.9,FREF,Frenchman,530.836.2575/530.283.2050,mid may-late sep,,CA,N,Chilcoot
-121.151,39.458,FREN,Frenchy Point,530.288.3231/530.265.4531,,,CA,W,Camptonville
-119.548,37.456,FRES,Fresno Dome,559.877.2218/559.297.0706,,,CA,NE,Oakhurst
-118.573,35.874,FROG,Frog Meadow,559.539.2607/559.784.1500,,,CA,E,California Hot Springs
-120.522,38.044,FROV,Frogtown RV Park,209.736.4237,,,CA,SE,Angels Camp
-116.881,33.344,FRYC,Fry Creek,760.788.0250/626.574.1613,mid may-mid nov,closed indef.,CA,NW,Santa Ysabel
-122.968,39.436,FULG,Fuller Grove - Lake Pillsbury,707.275.2361/530.934.3316,,,CA,NE,Potter Valley
-120.656,39.35,FULL,Fuller Lake,,,,CA,E,Nevada City
-116.869,36.463,FURN,Furnace Creek - Death Valley National Park,760.786.3200,all year,no reserv mid apr-mid oct - some shade - restaurant,CA,N,Furnace Creek
-119.468,37.361,GAGG,Gaggs Camp,559.877.2218/559.297.0706,,,CA,E,Oakhurst
-121.223,40.02,GANS,Gansner Bar,530.283.0555/530.283.2050,mid may-mid sep,,CA,W,Quincy
-121.123,39.433,GARD,Garden Point,530.288.3231/530.265.4531,,,CA,W,Camptonville
-120.229,34.472,GAVI,Gaviota State Park,805.968.1033,early mar-late dec,,CA,W,Goleta
